iteration,timestamp,aboxSizeOblig,queryKeyword,elapsedTimeInMillis,memoryUsedInKB,tboxLoadMs,aboxLoadMs,contextBuildMs,inferenceMs,queryMs,gcCount,gcTimeMs
108,13/09/2026 03:17,13500,resource,4029,89873,428,1638,274,1648,39,5,114
109,13/09/2026 03:17,13500,resource,3959,97970,442,1658,223,1591,42,5,115
110,13/09/2026 03:17,13500,resource,3919,98834,430,1621,223,1602,40,5,121
111,13/09/2026 03:17,13500,resource,4007,89218,425,1642,272,1614,50,5,109
112,13/09/2026 03:17,13500,resource,4016,104065,430,1635,285,1621,43,5,117
113,13/09/2026 03:17,13500,resource,3933,103532,442,1626,223,1597,44,5,117
114,13/09/2026 03:17,13500,resource,3925,102915,433,1630,225,1590,45,5,118
115,13/09/2026 03:17,13500,resource,3995,82826,439,1667,270,1557,59,5,116
116,13/09/2026 03:17,13500,resource,3986,99912,432,1625,284,1599,44,5,117
117,13/09/2026 03:17,13500,resource,3989,103585,431,1626,275,1612,44,5,118
118,13/09/2026 03:17,13500,resource,3959,89088,453,1669,233,1563,40,5,116
119,13/09/2026 03:17,13500,resource,3950,99053,465,1631,223,1587,42,5,115
120,13/09/2026 03:17,13500,resource,4004,93533,429,1657,225,1644,47,5,116
121,13/09/2026 03:17,13500,resource,3998,103625,425,1644,261,1619,46,5,116
122,13/09/2026 03:18,13500,resource,3993,93263,431,1633,291,1595,41,5,113
123,13/09/2026 03:18,13500,resource,3922,89565,428,1629,222,1602,40,5,114
124,13/09/2026 03:18,13500,resource,3975,103391,431,1633,223,1632,53,5,118
125,13/09/2026 03:18,13500,resource,4014,104674,430,1652,281,1604,45,5,114
126,13/09/2026 03:18,13500,resource,3975,104036,446,1657,223,1604,44,5,115
127,13/09/2026 03:18,13500,resource,3975,104849,438,1644,221,1625,43,5,115
128,13/09/2026 03:18,13500,resource,4061,103038,442,1633,285,1654,44,5,118
129,13/09/2026 03:18,13500,resource,3986,90183,445,1672,224,1604,39,5,113
130,13/09/2026 03:18,13500,resource,4017,105362,428,1644,292,1609,42,5,115
131,13/09/2026 03:18,13500,resource,3999,83306,429,1631,271,1605,61,5,115
132,13/09/2026 03:18,13500,resource,3952,103765,434,1645,266,1563,42,5,114
133,13/09/2026 03:18,13500,resource,3962,88589,443,1637,231,1608,41,5,119
134,13/09/2026 03:18,13500,resource,3954,104966,427,1653,220,1608,44,5,115
135,13/09/2026 03:18,13500,resource,4019,109258,429,1658,283,1606,41,5,111
136,13/09/2026 03:18,13500,resource,4060,103069,434,1664,295,1620,44,5,122
137,13/09/2026 03:19,13500,resource,3929,82742,429,1633,223,1583,59,5,113
138,13/09/2026 03:19,13500,resource,3966,105004,437,1643,225,1615,44,5,116
139,13/09/2026 03:19,13500,resource,4056,89013,429,1629,292,1664,40,5,114
140,13/09/2026 03:19,13500,resource,3968,97806,427,1632,295,1560,53,5,116
141,13/09/2026 03:19,13500,resource,3989,88524,429,1621,307,1589,41,5,114
142,13/09/2026 03:19,13500,resource,3963,98874,429,1635,224,1622,52,5,117
143,13/09/2026 03:19,13500,resource,3909,97794,431,1613,229,1590,44,5,110
144,13/09/2026 03:19,13500,resource,3926,103619,432,1642,224,1581,44,5,114
145,13/09/2026 03:19,13500,resource,3930,104318,436,1638,222,1590,42,5,115
146,13/09/2026 03:19,13500,resource,3991,89297,432,1626,302,1590,39,5,115
147,13/09/2026 03:19,13500,resource,3985,104161,427,1621,268,1624,42,5,117
148,13/09/2026 03:19,13500,resource,3982,105049,452,1670,223,1585,50,5,124
149,13/09/2026 03:19,13500,resource,4007,103097,437,1617,291,1609,51,5,113
150,13/09/2026 03:19,13500,resource,4038,82370,445,1661,224,1646,59,5,115
151,13/09/2026 03:20,13500,resource,4001,88061,432,1627,290,1608,43,5,118
152,13/09/2026 03:20,13500,resource,3973,82769,427,1622,220,1643,59,5,113
153,13/09/2026 03:20,13500,resource,3971,98241,427,1635,286,1578,44,5,117
154,13/09/2026 03:20,13500,resource,3937,88789,430,1631,224,1610,41,5,117
155,13/09/2026 03:20,13500,resource,4023,83102,427,1633,285,1618,60,5,115
156,13/09/2026 03:20,13500,resource,3932,93408,428,1626,221,1615,40,5,114
157,13/09/2026 03:20,13500,resource,3975,107930,428,1617,266,1618,45,5,118
158,13/09/2026 03:20,13500,resource,4033,82770,432,1691,223,1623,61,5,116
159,13/09/2026 03:20,13500,resource,3904,99251,427,1627,225,1582,41,5,117
160,13/09/2026 03:20,13500,resource,3983,88490,430,1642,260,1609,40,5,117
161,13/09/2026 03:20,13500,resource,3936,103916,427,1632,220,1611,43,5,120
162,13/09/2026 03:20,13500,resource,3894,109158,429,1624,223,1575,41,5,118
163,13/09/2026 03:20,13500,resource,3955,104184,435,1676,223,1578,41,5,115
164,13/09/2026 03:20,13500,resource,4019,83637,433,1647,260,1614,63,5,117
165,13/09/2026 03:20,13500,resource,4047,88994,431,1637,287,1650,40,5,114
166,13/09/2026 03:21,13500,resource,3998,81764,425,1662,264,1582,63,5,120
167,13/09/2026 03:21,13500,resource,3996,89694,465,1656,224,1607,43,5,113
168,13/09/2026 03:21,13500,resource,4021,83252,430,1632,294,1605,59,5,116
169,13/09/2026 03:21,13500,resource,3976,103079,428,1625,282,1594,45,5,114
170,13/09/2026 03:21,13500,resource,3948,103962,425,1621,258,1599,43,5,117
171,13/09/2026 03:21,13500,resource,3984,98283,433,1665,226,1614,45,5,117
172,13/09/2026 03:21,13500,resource,3977,104236,428,1627,263,1614,43,5,116
173,13/09/2026 03:21,13500,resource,3918,104172,429,1637,222,1588,41,5,117
174,13/09/2026 03:21,13500,resource,3971,104319,423,1605,291,1606,44,5,112
175,13/09/2026 03:21,13500,resource,4044,104633,428,1618,288,1658,51,5,115
176,13/09/2026 03:21,13500,resource,3969,104193,425,1635,224,1638,45,5,118
177,13/09/2026 03:21,13500,resource,3971,83318,436,1634,222,1614,62,5,117
178,13/09/2026 03:21,13500,resource,4003,103210,426,1635,287,1611,41,5,114
179,13/09/2026 03:21,13500,resource,3969,104340,429,1623,264,1611,42,5,119
180,13/09/2026 03:22,13500,resource,3950,88610,438,1629,238,1603,39,5,118
181,13/09/2026 03:22,13500,resource,4030,88654,445,1659,221,1647,56,5,116
182,13/09/2026 03:22,13500,resource,3929,99796,442,1626,222,1594,43,5,115
183,13/09/2026 03:22,13500,resource,3982,103759,432,1645,224,1634,45,5,117
184,13/09/2026 03:22,13500,resource,4003,104980,429,1625,287,1618,42,5,115
185,13/09/2026 03:22,13500,resource,3940,104002,429,1632,221,1612,43,5,112
186,13/09/2026 03:22,13500,resource,3921,99890,434,1635,224,1585,42,5,113
187,13/09/2026 03:22,13500,resource,3984,88684,427,1616,282,1617,40,5,114
188,13/09/2026 03:22,13500,resource,3933,104140,430,1622,220,1616,43,5,124
189,13/09/2026 03:22,13500,resource,3951,100990,435,1631,221,1621,41,5,112
190,13/09/2026 03:22,13500,resource,3950,89518,426,1635,234,1613,41,5,114
191,13/09/2026 03:22,13500,resource,4020,104990,432,1651,279,1611,44,5,119
192,13/09/2026 03:22,13500,resource,4002,82420,428,1633,269,1609,61,5,121
193,13/09/2026 03:22,13500,resource,4003,82112,431,1653,275,1579,62,5,117
194,13/09/2026 03:22,13500,resource,4026,104647,430,1665,275,1609,45,5,117
195,13/09/2026 03:23,13500,resource,4001,82797,430,1615,287,1606,61,5,114
196,13/09/2026 03:23,13500,resource,3993,82873,434,1684,223,1589,61,5,112
197,13/09/2026 03:23,13500,resource,4011,82806,429,1642,268,1610,60,5,112
198,13/09/2026 03:23,13500,resource,4005,105487,428,1631,287,1616,41,5,113
199,13/09/2026 03:23,13500,resource,4092,103712,468,1677,224,1667,54,5,115
200,13/09/2026 03:23,13500,resource,3985,98209,425,1606,283,1623,46,5,112
1,13/09/2026 03:28,27000,resource,6998,149668,431,3057,539,2900,70,13,274
2,13/09/2026 03:28,27000,resource,6943,255214,431,2977,528,2941,64,12,271
3,13/09/2026 03:28,27000,resource,6883,154641,427,2992,503,2890,69,13,286
4,13/09/2026 03:28,27000,resource,6987,153125,428,3003,542,2932,80,13,286
5,13/09/2026 03:29,27000,resource,6933,153031,430,3004,470,2950,77,13,297
6,13/09/2026 03:29,27000,resource,6912,153578,428,2975,522,2912,73,13,286
7,13/09/2026 03:29,27000,resource,6871,157440,432,2958,530,2880,69,13,278
8,13/09/2026 03:29,27000,resource,6892,149923,432,2979,513,2896,69,13,278
9,13/09/2026 03:29,27000,resource,6912,257972,431,3012,470,2924,72,12,278
10,13/09/2026 03:29,27000,resource,6878,150319,432,2953,539,2886,66,13,278
11,13/09/2026 03:29,27000,resource,6899,155419,429,2993,476,2930,69,13,289
12,13/09/2026 03:29,27000,resource,6899,249896,429,2969,473,2954,71,12,285
13,13/09/2026 03:29,27000,resource,6967,152059,462,3017,542,2877,67,13,278
14,13/09/2026 03:30,27000,resource,6985,154633,437,3002,528,2936,80,13,278
15,13/09/2026 03:30,27000,resource,6971,152303,428,3007,525,2940,70,13,294
16,13/09/2026 03:30,27000,resource,6899,256976,428,2993,474,2937,65,12,283
17,13/09/2026 03:30,27000,resource,6939,152425,457,2993,537,2882,67,13,287
18,13/09/2026 03:30,27000,resource,6881,253520,427,3005,472,2910,66,12,279
19,13/09/2026 03:30,27000,resource,6851,279224,426,2972,476,2910,64,12,283
20,13/09/2026 03:30,27000,resource,6894,282741,429,2978,544,2879,62,12,274
21,13/09/2026 03:30,27000,resource,6900,284845,427,2981,473,2944,74,12,275
22,13/09/2026 03:31,27000,resource,6900,259980,427,3004,530,2872,65,12,284
23,13/09/2026 03:31,27000,resource,6973,251542,464,3006,475,2960,66,12,270
24,13/09/2026 03:31,27000,resource,6897,151954,428,2980,544,2875,69,13,280
25,13/09/2026 03:31,27000,resource,6861,278702,430,2975,473,2919,62,12,277
26,13/09/2026 03:31,27000,resource,6917,154789,443,2998,473,2927,74,13,283
27,13/09/2026 03:31,27000,resource,6852,262718,432,2977,469,2908,64,12,298
28,13/09/2026 03:31,27000,resource,6969,150614,431,2970,538,2960,68,13,287
29,13/09/2026 03:31,27000,resource,6894,151912,426,3023,489,2886,69,13,284
30,13/09/2026 03:31,27000,resource,6873,149682,460,2985,473,2885,68,13,283
31,13/09/2026 03:32,27000,resource,6985,259047,431,2963,547,2978,65,12,294
32,13/09/2026 03:32,27000,resource,6925,150069,444,3035,488,2890,66,13,281
33,13/09/2026 03:32,27000,resource,6967,255450,432,2976,533,2942,82,12,283
34,13/09/2026 03:32,27000,resource,6828,149362,428,2953,463,2910,72,13,294
35,13/09/2026 03:32,27000,resource,7011,149698,450,3041,475,2975,69,13,287
36,13/09/2026 03:32,27000,resource,6923,275630,431,2968,473,2977,72,12,276
37,13/09/2026 03:32,27000,resource,6842,149926,430,2996,463,2882,68,13,277
38,13/09/2026 03:32,27000,resource,6990,283054,427,3030,508,2955,68,12,291
39,13/09/2026 03:33,27000,resource,6870,150042,428,2997,465,2911,67,13,286
40,13/09/2026 03:33,27000,resource,6882,257598,433,2953,468,2944,82,12,278
41,13/09/2026 03:33,27000,resource,6961,151822,437,3010,466,2977,68,13,291
42,13/09/2026 03:33,27000,resource,6969,243901,426,2966,560,2951,64,12,280
43,13/09/2026 03:33,27000,resource,6888,259599,431,2964,469,2958,63,12,285
44,13/09/2026 03:33,27000,resource,6832,150698,427,2984,462,2878,78,13,293
45,13/09/2026 03:33,27000,resource,6936,257554,454,2999,473,2944,64,12,280
46,13/09/2026 03:33,27000,resource,6878,152585,453,3002,470,2885,66,13,284
47,13/09/2026 03:33,27000,resource,6829,151867,426,2968,466,2899,69,13,277
48,13/09/2026 03:34,27000,resource,6905,265953,437,2980,473,2937,76,12,277
49,13/09/2026 03:34,27000,resource,6903,152266,428,2994,471,2926,82,13,272
50,13/09/2026 03:34,27000,resource,6925,280150,442,2993,531,2894,63,12,287
51,13/09/2026 03:34,27000,resource,6917,150618,431,3019,465,2932,67,13,283
52,13/09/2026 03:34,27000,resource,6922,265175,426,3017,471,2942,64,12,279
53,13/09/2026 03:34,27000,resource,7123,148205,458,3086,552,2957,69,13,300
54,13/09/2026 03:34,27000,resource,6855,152053,429,2955,517,2885,67,13,273
55,13/09/2026 03:34,27000,resource,6886,152220,426,2961,523,2908,66,13,277
56,13/09/2026 03:35,27000,resource,6850,252052,448,2990,469,2876,64,12,275
57,13/09/2026 03:35,27000,resource,6923,260026,428,2974,537,2918,65,12,272
58,13/09/2026 03:35,27000,resource,6872,161043,426,2952,506,2904,82,13,286
59,13/09/2026 03:35,27000,resource,6881,263646,431,2987,467,2928,65,12,277
60,13/09/2026 03:35,27000,resource,6899,254960,428,2956,518,2921,74,12,276
61,13/09/2026 03:35,27000,resource,6951,154721,439,2996,533,2909,72,13,280
62,13/09/2026 03:35,27000,resource,6865,259364,430,3018,467,2886,63,12,298
63,13/09/2026 03:35,27000,resource,6880,272759,449,2998,465,2900,67,12,282
64,13/09/2026 03:35,27000,resource,6909,149434,426,2976,524,2910,71,13,295
65,13/09/2026 03:36,27000,resource,6977,281248,441,2978,530,2945,81,12,300
66,13/09/2026 03:36,27000,resource,6963,253357,432,2982,533,2949,65,12,279
67,13/09/2026 03:36,27000,resource,6884,248645,429,2995,462,2932,64,12,282
68,13/09/2026 03:36,27000,resource,6927,152250,428,2992,529,2909,67,13,284
69,13/09/2026 03:36,27000,resource,6909,151877,431,2954,476,2980,67,13,277
70,13/09/2026 03:36,27000,resource,6969,278137,440,3025,504,2933,64,12,296
71,13/09/2026 03:36,27000,resource,6900,149663,425,2995,523,2875,80,13,287
72,13/09/2026 03:36,27000,resource,6909,158269,444,2942,471,2980,69,13,287
73,13/09/2026 03:37,27000,resource,6905,254453,431,2970,537,2901,63,12,277
74,13/09/2026 03:37,27000,resource,6910,152057,430,2960,510,2939,69,13,297
75,13/09/2026 03:37,27000,resource,6892,157057,431,3000,511,2879,69,13,284
76,13/09/2026 03:37,27000,resource,7006,241826,429,3014,536,2951,75,12,286
77,13/09/2026 03:37,27000,resource,6922,157626,432,2976,507,2936,68,13,280
78,13/09/2026 03:37,27000,resource,6917,250834,433,2987,466,2964,66,12,280
79,13/09/2026 03:37,27000,resource,7030,151843,433,3031,543,2943,77,13,293
80,13/09/2026 03:37,27000,resource,6911,149679,431,2979,510,2912,77,13,288
81,13/09/2026 03:37,27000,resource,6972,256540,430,2985,527,2966,62,12,286
82,13/09/2026 03:38,27000,resource,6905,151986,427,2974,528,2904,69,13,284
83,13/09/2026 03:38,27000,resource,6894,262294,447,2975,470,2937,64,12,287
84,13/09/2026 03:38,27000,resource,6890,284461,433,2964,472,2941,79,12,278
85,13/09/2026 03:38,27000,resource,6862,257408,426,2999,465,2907,63,12,285
86,13/09/2026 03:38,27000,resource,6851,278657,444,3001,466,2874,64,12,288
87,13/09/2026 03:38,27000,resource,6890,156685,459,3000,471,2891,68,13,275
88,13/09/2026 03:38,27000,resource,6963,154392,429,2997,504,2965,66,13,283
89,13/09/2026 03:38,27000,resource,6913,147818,429,2980,522,2911,70,13,292
90,13/09/2026 03:39,27000,resource,7001,252340,432,2980,529,2996,63,12,286
91,13/09/2026 03:39,27000,resource,6846,153235,427,2961,482,2907,66,13,287
92,13/09/2026 03:39,27000,resource,6846,284950,427,3003,470,2881,63,12,281
93,13/09/2026 03:39,27000,resource,6872,154811,432,2965,508,2886,79,13,289
94,13/09/2026 03:39,27000,resource,6950,153133,431,2978,529,2941,69,13,284
95,13/09/2026 03:39,27000,resource,6834,251665,431,2965,467,2906,63,12,277
96,13/09/2026 03:39,27000,resource,6902,251385,425,2963,518,2930,64,12,280
97,13/09/2026 03:39,27000,resource,6979,157606,426,3015,539,2928,70,13,283
98,13/09/2026 03:39,27000,resource,6979,151899,432,3025,518,2936,66,13,286
99,13/09/2026 03:40,27000,resource,6867,152254,433,2959,505,2900,68,13,289
100,13/09/2026 03:40,27000,resource,6936,244377,430,2985,513,2940,65,12,289
101,13/09/2026 03:40,27000,resource,7039,253039,433,3039,525,2976,63,12,274
102,13/09/2026 03:40,27000,resource,6900,154878,432,3013,472,2912,68,13,281
103,13/09/2026 03:40,27000,resource,6900,149660,441,2999,473,2911,75,13,286
104,13/09/2026 03:40,27000,resource,6991,255055,438,2995,478,3014,65,12,286
105,13/09/2026 03:40,27000,resource,6917,151876,451,3019,471,2898,77,13,289
106,13/09/2026 03:40,27000,resource,6838,151996,430,2981,467,2889,69,13,273
107,13/09/2026 03:41,27000,resource,6986,153496,442,2993,529,2953,67,13,280
108,13/09/2026 03:41,27000,resource,6944,279531,431,2990,506,2944,71,12,284
109,13/09/2026 03:41,27000,resource,6907,160695,438,2992,500,2906,69,13,284
110,13/09/2026 03:41,27000,resource,7029,149692,427,3009,537,2970,84,13,286
111,13/09/2026 03:41,27000,resource,6951,152478,429,2992,474,2963,90,13,303
112,13/09/2026 03:41,27000,resource,6818,149213,424,2961,473,2888,70,13,279
113,13/09/2026 03:41,27000,resource,6872,154933,435,3018,465,2883,69,13,282
114,13/09/2026 03:41,27000,resource,6941,159895,428,2954,536,2952,71,13,280
115,13/09/2026 03:41,27000,resource,6978,267241,431,3033,512,2935,66,12,289
116,13/09/2026 03:42,27000,resource,6850,257400,432,2954,465,2932,65,12,280
117,13/09/2026 03:42,27000,resource,6891,156969,448,2992,472,2910,66,13,274
118,13/09/2026 03:42,27000,resource,6969,253254,427,2984,530,2963,63,12,283
119,13/09/2026 03:42,27000,resource,6900,153132,431,2965,468,2961,73,13,280
120,13/09/2026 03:42,27000,resource,6864,151019,437,2967,517,2874,67,13,281
121,13/09/2026 03:42,27000,resource,6858,255133,425,2961,465,2940,65,12,288
122,13/09/2026 03:42,27000,resource,6842,154526,434,2972,466,2899,69,13,281
123,13/09/2026 03:42,27000,resource,6962,154872,431,3005,518,2937,69,13,274
124,13/09/2026 03:43,27000,resource,6925,276576,432,2973,527,2928,63,12,290
125,13/09/2026 03:43,27000,resource,6919,257657,430,2986,502,2935,64,12,282
126,13/09/2026 03:43,27000,resource,6908,275004,432,2963,531,2913,67,12,288
127,13/09/2026 03:43,27000,resource,6962,153441,433,3017,528,2900,82,13,289
128,13/09/2026 03:43,27000,resource,6956,251992,431,2993,473,2993,64,12,286
129,13/09/2026 03:43,27000,resource,6954,151795,441,3006,520,2917,68,13,287
130,13/09/2026 03:43,27000,resource,6873,149441,427,2988,504,2885,67,13,288
131,13/09/2026 03:43,27000,resource,6868,259540,434,2986,507,2877,63,12,278
132,13/09/2026 03:43,27000,resource,6979,261541,444,3008,513,2943,69,12,287
133,13/09/2026 03:44,27000,resource,6864,149504,428,2953,527,2879,75,13,271
134,13/09/2026 03:44,27000,resource,6907,152254,431,2949,509,2949,67,13,272
135,13/09/2026 03:44,27000,resource,6826,152323,424,2944,533,2857,67,13,277
136,13/09/2026 03:44,27000,resource,6955,236939,430,2974,521,2953,75,12,277
137,13/09/2026 03:44,27000,resource,6849,255784,438,2945,466,2933,66,12,283
138,13/09/2026 03:44,27000,resource,6956,157104,432,2973,531,2949,69,13,283
139,13/09/2026 03:44,27000,resource,6927,154820,437,2960,552,2909,68,13,269
140,13/09/2026 03:44,27000,resource,6921,151815,432,2963,530,2927,67,13,280
141,13/09/2026 03:45,27000,resource,6843,151767,434,2984,463,2891,69,13,286
142,13/09/2026 03:45,27000,resource,7043,153261,443,3019,532,2966,81,13,281
143,13/09/2026 03:45,27000,resource,6888,241543,431,2998,469,2924,64,12,284
144,13/09/2026 03:45,27000,resource,6900,265721,442,2951,512,2923,71,12,286
145,13/09/2026 03:45,27000,resource,6940,152289,428,2991,527,2924,68,13,274
146,13/09/2026 03:45,27000,resource,6908,157143,425,2968,463,2981,69,13,289
147,13/09/2026 03:45,27000,resource,6912,248883,426,2943,532,2936,74,12,277
148,13/09/2026 03:45,27000,resource,6968,242862,432,2977,533,2961,63,12,298
149,13/09/2026 03:46,27000,resource,6917,149577,436,2961,525,2921,71,13,299
150,13/09/2026 03:46,27000,resource,6875,249625,432,2978,481,2918,65,12,284
151,13/09/2026 03:46,27000,resource,6943,149477,429,2974,537,2930,71,13,286
152,13/09/2026 03:46,27000,resource,6957,259968,442,2996,539,2912,65,12,292
153,13/09/2026 03:46,27000,resource,6955,253737,452,3009,470,2959,63,12,289
154,13/09/2026 03:46,27000,resource,6842,243417,432,2976,468,2901,63,12,298
155,13/09/2026 03:46,27000,resource,6895,152057,438,2996,476,2917,67,13,291
156,13/09/2026 03:46,27000,resource,6994,284419,432,2968,536,2991,66,12,285
157,13/09/2026 03:46,27000,resource,6903,254936,431,2988,470,2946,66,12,289
158,13/09/2026 03:47,27000,resource,6930,160438,440,2985,534,2901,68,13,276
159,13/09/2026 03:47,27000,resource,6871,160588,430,3009,471,2882,76,13,279
160,13/09/2026 03:47,27000,resource,6974,257214,443,3001,479,2976,73,12,287
161,13/09/2026 03:47,27000,resource,6855,256626,431,2965,473,2918,66,12,295
162,13/09/2026 03:47,27000,resource,6925,159835,431,3000,546,2880,67,13,279
163,13/09/2026 03:47,27000,resource,6859,283549,429,2979,469,2914,66,12,297
164,13/09/2026 03:47,27000,resource,6895,244409,426,2975,471,2957,64,12,296
165,13/09/2026 03:47,27000,resource,6871,281378,430,2992,473,2907,66,12,290
166,13/09/2026 03:48,27000,resource,6967,277456,450,3000,508,2942,64,12,284
167,13/09/2026 03:48,27000,resource,6942,157098,435,2995,537,2903,70,13,283
168,13/09/2026 03:48,27000,resource,6933,280091,432,2976,503,2955,65,12,283
169,13/09/2026 03:48,27000,resource,6844,284365,432,2958,507,2881,64,12,274
170,13/09/2026 03:48,27000,resource,6894,149607,439,2959,519,2906,68,13,273
171,13/09/2026 03:48,27000,resource,6887,284473,428,2975,506,2913,63,12,282
172,13/09/2026 03:48,27000,resource,6842,154162,427,3001,465,2879,68,13,281
173,13/09/2026 03:48,27000,resource,6855,160312,425,2939,533,2885,71,13,279
174,13/09/2026 03:48,27000,resource,6890,257150,449,2999,532,2844,65,12,276
175,13/09/2026 03:49,27000,resource,6923,149743,443,2998,542,2870,69,13,286
176,13/09/2026 03:49,27000,resource,6856,284422,429,2965,525,2871,64,12,280
177,13/09/2026 03:49,27000,resource,6872,157336,432,2992,466,2914,66,13,284
178,13/09/2026 03:49,27000,resource,6849,157250,425,2991,465,2897,69,13,291
179,13/09/2026 03:49,27000,resource,6985,160094,433,3018,470,2978,84,13,299
180,13/09/2026 03:49,27000,resource,6843,154361,432,2984,467,2886,72,13,284
181,13/09/2026 03:49,27000,resource,6857,154372,446,2971,473,2896,69,13,284
182,13/09/2026 03:49,27000,resource,6825,149368,437,2964,468,2881,74,13,284
183,13/09/2026 03:50,27000,resource,7000,258005,432,2996,469,3032,68,12,285
184,13/09/2026 03:50,27000,resource,6875,280991,429,2987,473,2919,65,12,287
185,13/09/2026 03:50,27000,resource,6848,258695,427,2983,461,2912,63,12,285
186,13/09/2026 03:50,27000,resource,6894,152303,440,2975,526,2884,67,13,287
187,13/09/2026 03:50,27000,resource,6869,151988,428,2969,508,2893,69,13,287
188,13/09/2026 03:50,27000,resource,6939,152217,431,2989,508,2941,68,13,281
189,13/09/2026 03:50,27000,resource,6955,151035,426,2983,528,2946,69,13,290
190,13/09/2026 03:50,27000,resource,6897,160268,427,2948,523,2929,68,13,286
191,13/09/2026 03:50,27000,resource,6917,151912,427,2982,507,2931,68,13,290
192,13/09/2026 03:51,27000,resource,6925,153330,434,2966,540,2916,68,13,283
193,13/09/2026 03:51,27000,resource,6978,284269,427,3025,541,2908,76,12,278
194,13/09/2026 03:51,27000,resource,6950,284513,427,3038,512,2907,65,12,298
195,13/09/2026 03:51,27000,resource,6977,156846,430,2992,537,2948,69,13,284
196,13/09/2026 03:51,27000,resource,6960,149788,427,2972,527,2965,67,13,287
197,13/09/2026 03:51,27000,resource,6975,255487,428,2990,543,2944,67,12,289
198,13/09/2026 03:51,27000,resource,6947,160138,452,3004,476,2944,69,13,286
199,13/09/2026 03:51,27000,resource,6869,155115,446,2954,537,2859,71,13,287
200,13/09/2026 03:52,27000,resource,6945,149207,431,2968,516,2944,84,13,283
1,13/09/2026 03:57,40500,resource,10117,291238,428,4448,805,4353,81,21,500
2,13/09/2026 03:57,40500,resource,10180,290549,432,4455,887,4321,83,21,479
3,13/09/2026 03:57,40500,resource,10139,288319,430,4425,823,4379,80,21,491
4,13/09/2026 03:57,40500,resource,10153,306716,430,4428,821,4370,102,21,500
5,13/09/2026 03:57,40500,resource,10152,247056,426,4437,872,4336,80,21,472
6,13/09/2026 03:58,40500,resource,10153,267531,427,4445,882,4317,80,21,484
7,13/09/2026 03:58,40500,resource,10174,291967,466,4465,810,4350,81,21,467
8,13/09/2026 03:58,40500,resource,10166,278439,453,4482,820,4327,81,21,463
9,13/09/2026 03:58,40500,resource,10166,242737,438,4419,874,4348,85,21,465
10,13/09/2026 03:58,40500,resource,10105,285390,428,4468,836,4292,79,21,478
11,13/09/2026 03:58,40500,resource,10242,289487,430,4438,846,4444,81,21,511
12,13/09/2026 03:59,40500,resource,10199,291146,431,4459,849,4379,78,21,524
13,13/09/2026 03:59,40500,resource,10070,252230,429,4426,812,4312,89,21,478
14,13/09/2026 03:59,40500,resource,10227,258974,428,4466,832,4400,98,21,504
15,13/09/2026 03:59,40500,resource,10033,294242,429,4414,810,4298,80,21,465
16,13/09/2026 03:59,40500,resource,10170,271457,429,4517,868,4260,95,21,481
17,13/09/2026 03:59,40500,resource,10075,274007,440,4496,808,4251,79,21,476
18,13/09/2026 04:00,40500,resource,10185,287161,428,4490,838,4344,83,21,469
19,13/09/2026 04:00,40500,resource,10080,269517,428,4465,806,4299,81,21,511
20,13/09/2026 04:00,40500,resource,10136,287248,431,4394,820,4408,81,21,468
21,13/09/2026 04:00,40500,resource,10072,272304,428,4478,796,4288,81,21,486
22,13/09/2026 04:00,40500,resource,10214,284370,437,4505,840,4351,79,21,517
23,13/09/2026 04:00,40500,resource,10153,312520,427,4418,870,4345,92,21,466
24,13/09/2026 04:01,40500,resource,10159,299578,426,4483,809,4360,79,21,499
25,13/09/2026 04:01,40500,resource,10161,244026,429,4429,839,4376,85,21,475
26,13/09/2026 04:01,40500,resource,10197,287849,430,4457,875,4353,80,21,510
27,13/09/2026 04:01,40500,resource,10195,282306,431,4478,862,4345,78,21,481
28,13/09/2026 04:01,40500,resource,10133,276704,427,4433,878,4312,81,21,463
29,13/09/2026 04:01,40500,resource,10122,272873,430,4424,840,4344,83,21,460
30,13/09/2026 04:02,40500,resource,10136,291784,441,4425,862,4326,79,21,475
31,13/09/2026 04:02,40500,resource,10139,285664,432,4427,839,4347,91,21,470
32,13/09/2026 04:02,40500,resource,10170,285361,430,4460,854,4344,80,21,469
33,13/09/2026 04:02,40500,resource,10272,287103,423,4498,862,4407,79,21,502
34,13/09/2026 04:02,40500,resource,10220,238215,425,4442,820,4436,95,21,473
35,13/09/2026 04:03,40500,resource,10176,290106,435,4433,861,4354,91,21,466
36,13/09/2026 04:03,40500,resource,10110,273815,441,4458,847,4282,80,21,450
37,13/09/2026 04:03,40500,resource,10183,294033,434,4457,865,4333,94,21,481
38,13/09/2026 04:03,40500,resource,10091,300386,430,4438,802,4337,81,21,470
39,13/09/2026 04:03,40500,resource,10188,238505,426,4457,854,4365,84,21,462
40,13/09/2026 04:03,40500,resource,10239,244272,429,4460,875,4388,84,21,472
41,13/09/2026 04:04,40500,resource,10277,248889,428,4471,862,4423,91,21,503
42,13/09/2026 04:04,40500,resource,10126,284793,429,4445,847,4324,79,21,486
43,13/09/2026 04:04,40500,resource,10080,234580,431,4402,878,4282,86,21,443
44,13/09/2026 04:04,40500,resource,10158,296481,424,4441,862,4336,93,21,507
45,13/09/2026 04:04,40500,resource,10111,291282,428,4402,859,4341,80,21,477
46,13/09/2026 04:04,40500,resource,10107,293118,431,4400,892,4301,81,21,473
